,Date,Rain,Wind,Sup,Temp,Oil,sobimul,nongmul,Price,Avg_Price,Produced
0,2013-01-01,3.1,3.2,73.5,-4.7,1749.59,2.2,3.1,,,5405155
1,2013-01-02,0,4.2,40.8,-11.7,1749.59,2.2,3.1,"46,300","44,972",5405155
2,2013-01-03,0,2.8,42.8,-13.2,1749.59,2.2,3.1,"46,300","45,113",5405155
3,2013-01-04,0,1.8,44.3,-10.7,1749.59,2.2,3.1,"46,300","45,202",5405155
4,2013-01-05,0,2.3,59.4,-7,1749.59,2.2,3.1,,,5405155
5,2013-01-06,0,1.9,59.4,-6.3,1749.59,2.2,3.1,,,5405155
6,2013-01-07,0,1.7,53.6,-5.1,1749.59,2.2,3.1,"46,300","45,170",5405155
7,2013-01-08,0,2.2,53.4,-4.6,1749.59,2.2,3.1,"46,300","45,064",5405155
8,2013-01-09,0,3,38.5,-9,1749.59,2.2,3.1,"46,300","44,931",5405155
9,2013-01-10,0,2.3,41.3,-8.3,1749.59,2.2,3.1,"46,257","44,807",5405155
10,2013-01-11,0,2.3,50.5,-3.2,1749.59,2.2,3.1,"46,257","44,741",5405155
11,2013-01-12,0.1,2.5,70,0,1749.59,2.2,3.1,,,5405155
12,2013-01-13,0,1.6,65.6,-0.5,1749.59,2.2,3.1,,,5405155
13,2013-01-14,0,2.2,61.6,-2.1,1749.59,2.2,3.1,"46,257","44,769",5405155
14,2013-01-15,0,2,57,-2.1,1749.59,2.2,3.1,"46,257","44,524",5405155
15,2013-01-16,0.3,2.4,64.1,-2.6,1749.59,2.2,3.1,"45,400","44,311",5405155
16,2013-01-17,0,2.8,62.9,-5.8,1749.59,2.2,3.1,"45,400","44,099",5405155
17,2013-01-18,0,2,51.9,-4.4,1749.59,2.2,3.1,"45,400","43,941",5405155
18,2013-01-19,0,2,59.9,0.5,1749.59,2.2,3.1,,,5405155
19,2013-01-20,0,3.1,55.8,1.6,1749.59,2.2,3.1,,,5405155
20,2013-01-21,16.5,4.3,83.6,2.2,1749.59,2.2,3.1,"45,400","43,806",5405155
21,2013-01-22,0.5,2.2,74.3,3.8,1749.59,2.2,3.1,"45,443","43,810",5405155
22,2013-01-23,1.5,3.1,80.4,1.8,1749.59,2.2,3.1,"45,871","44,101",5405155
23,2013-01-24,0.1,4.3,57.6,-0.9,1749.59,2.2,3.1,"46,300","44,382",5405155
24,2013-01-25,0,4.7,37.5,-9.1,1749.59,2.2,3.1,"46,300","44,595",5405155
25,2013-01-26,0,3.5,37,-9.2,1749.59,2.2,3.1,,,5405155
26,2013-01-27,0,2.6,44.9,-7.3,1749.59,2.2,3.1,,,5405155
27,2013-01-28,0,2.1,56,-3.5,1749.59,2.2,3.1,"46,300","44,699",5405155
28,2013-01-29,0,2.7,63.5,2.2,1749.59,2.2,3.1,"46,300","44,945",5405155
29,2013-01-30,0,2.1,68.8,5.4,1749.59,2.2,3.1,"45,729","44,959",5405155
30,2013-01-31,0,2.9,59.5,7.4,1749.59,2.2,3.1,"45,729","44,978",5405155
31,2013-02-01,46.5,3.7,85.8,7.3,1766.73,2.2,3.1,"45,729","45,011",5405155
32,2013-02-02,0,4.1,52.1,-1.1,1766.73,2.2,3.1,,,5405155
33,2013-02-03,7.5,2.7,62.3,-3.2,1766.73,2.2,3.1,,,5405155
34,2013-02-04,7.4,2.6,77.1,-0.8,1766.73,2.2,3.1,"45,729","44,923",5405155
35,2013-02-05,4.5,2.4,77,-0.6,1766.73,2.2,3.1,"45,729","44,815",5405155
36,2013-02-06,2.1,3.3,75,-1.5,1766.73,2.2,3.1,"45,729","44,700",5405155
37,2013-02-07,0,5.5,42.5,-11.1,1766.73,2.2,3.1,"46,300","44,632",5405155
38,2013-02-08,0,2.7,39.3,-11.5,1766.73,2.2,3.1,"46,414","44,632",5405155
39,2013-02-09,0,1.8,55.5,-7.2,1766.73,2.2,3.1,,,5405155
40,2013-02-10,1.2,2.9,56.6,-4,1766.73,2.2,3.1,,,5405155
41,2013-02-11,0,2.1,41.8,-5.8,1766.73,2.2,3.1,,,5405155
42,2013-02-12,0,2.3,55.6,-3.8,1766.73,2.2,3.1,"46,514","44,502",5405155
43,2013-02-13,0,2,59.6,-1.3,1766.73,2.2,3.1,"46,514","44,383",5405155
44,2013-02-14,0,2.3,60.1,1.1,1766.73,2.2,3.1,"46,514","44,272",5405155
45,2013-02-15,0,3.9,48.4,-1.2,1766.73,2.2,3.1,"46,371","44,161",5405155
46,2013-02-16,0,2.1,38.8,-2.6,1766.73,2.2,3.1,,,5405155
47,2013-02-17,0,2.5,44.5,2.3,1766.73,2.2,3.1,,,5405155
48,2013-02-18,0,3.5,49.8,0.5,1766.73,2.2,3.1,"46,371","44,050",5405155
49,2013-02-19,0,4,27.5,-2.9,1766.73,2.2,3.1,"46,371","43,959",5405155
50,2013-02-20,0,2.6,35.3,-4.8,1766.73,2.2,3.1,"46,086","44,178",5405155
51,2013-02-21,0,2.5,49,-1.7,1766.73,2.2,3.1,"46,086","44,387",5405155
52,2013-02-22,3.9,3.1,57.1,0.5,1766.73,2.2,3.1,"46,086","44,542",5405155
53,2013-02-23,0,3.7,45.9,-0.9,1766.73,2.2,3.1,,,5405155
54,2013-02-24,0,2.2,42.4,1.4,1766.73,2.2,3.1,,,5405155
55,2013-02-25,0,1.7,39.4,3.3,1766.73,2.2,3.1,"46,086","44,663",5405155
56,2013-02-26,0,2.6,56.4,4.8,1766.73,2.2,3.1,"46,086","44,941",5405155
57,2013-02-27,0,3,69.5,3.4,1766.73,2.2,3.1,"46,371","44,922",5405155
58,2013-02-28,1,2.9,57.3,6.7,1766.73,2.2,3.1,"46,514","44,907",5405155
59,2013-03-01,3,4.8,56.1,0.8,1785.96,2.2,3.1,,,5405155
60,2013-03-02,0,3.2,42.6,-0.8,1785.96,2.2,3.1,,,5405155
61,2013-03-03,0,2.9,50.3,0.4,1785.96,2.2,3.1,,,5405155
62,2013-03-04,0,2.8,58.6,3.1,1785.96,2.2,3.1,"46,371","44,907",5405155
63,2013-03-05,0,3,51.8,3.7,1785.96,2.2,3.1,"46,371","44,902",5405155
64,2013-03-06,0,2.2,43.1,7.9,1785.96,2.2,3.1,"46,371","44,912",5405155
65,2013-03-07,0.5,3.7,74.1,8,1785.96,2.2,3.1,"46,371","44,924",5405155
66,2013-03-08,0,2.7,66,8.5,1785.96,2.2,3.1,"46,371","44,686",5405155
67,2013-03-09,0,4.3,48.8,13.2,1785.96,2.2,3.1,,,5405155
68,2013-03-10,0,5,32.5,1.2,1785.96,2.2,3.1,,,5405155
69,2013-03-11,0,2.2,33.4,4.2,1785.96,2.2,3.1,"46,371","44,472",5405155
70,2013-03-12,3.5,2.1,60.4,7.5,1785.96,2.2,3.1,"46,371","44,302",5405155
71,2013-03-13,11.5,3.6,64.5,5.2,1785.96,2.2,3.1,"46,371","44,152",5405155
72,2013-03-14,0,2.9,48.9,4.1,1785.96,2.2,3.1,"46,371","44,002",5405155
73,2013-03-15,0,2.4,43.4,4.6,1785.96,2.2,3.1,"46,371","44,298",5405155
74,2013-03-16,0,2.3,53.6,6.3,1785.96,2.2,3.1,,,5405155
75,2013-03-17,7.5,2.9,57.5,8.2,1785.96,2.2,3.1,,,5405155
76,2013-03-18,1,3.3,73,8.3,1785.96,2.2,3.1,"46,371","44,503",5405155
77,2013-03-19,0,2.2,61.1,8,1785.96,2.2,3.1,"46,371","44,646",5405155
78,2013-03-20,0.1,4.3,51.9,2.8,1785.96,2.2,3.1,"46,371","46,631",5405155
79,2013-03-21,0,2.5,34.3,1.5,1785.96,2.2,3.1,"46,371","46,013",5405155
80,2013-03-22,0,2.3,61.6,3.4,1785.96,2.2,3.1,"46,371","45,575",5405155
81,2013-03-23,0,2.3,39,5.4,1785.96,2.2,3.1,,,5405155
82,2013-03-24,0,3.9,47.4,5.1,1785.96,2.2,3.1,,,5405155
83,2013-03-25,0,3.8,40.3,2.8,1785.96,2.2,3.1,"46,514","45,218",5405155
84,2013-03-26,0,2.5,39.9,4.4,1785.96,2.2,3.1,"46,514","45,214",5405155
85,2013-03-27,0,2.8,30.1,7.5,1785.96,2.2,3.1,"46,086","45,088",5405155
86,2013-03-28,0,2.7,42.1,7.3,1785.96,2.2,3.1,"46,086","45,250",5405155
87,2013-03-29,0,3.4,28.6,5.4,1785.96,2.2,3.1,"46,086","45,621",5405155
88,2013-03-30,0.2,2.3,43.1,4.9,1785.96,2.2,3.1,,,5405155
89,2013-03-31,0,2.7,46.4,6.3,1785.96,2.2,3.1,,,5405155
90,2013-04-01,0.5,2.2,44.5,9.2,1745.21,2.2,3.1,"46,086","45,682",5405155
91,2013-04-02,8.5,2.7,86.1,7.2,1745.21,2.2,3.1,"46,086","45,628",5405155
92,2013-04-03,0,2.6,64,7.9,1745.21,2.2,3.1,"46,514","45,300",5405155
93,2013-04-04,0,1.9,44.5,12.6,1745.21,2.2,3.1,"46,514","45,239",5405155
94,2013-04-05,0,2.6,42.1,14.6,1745.21,2.2,3.1,"46,514","45,211",5405155
95,2013-04-06,14,2.9,84.4,7.5,1745.21,2.2,3.1,,,5405155
96,2013-04-07,1,4.4,57.3,5.1,1745.21,2.2,3.1,,,5405155
97,2013-04-08,1,4,55.1,8,1745.21,2.2,3.1,"46,514","45,013",5405155
98,2013-04-09,0.5,5.1,50.8,6.2,1745.21,2.2,3.1,"46,514","44,891",5405155
99,2013-04-10,1.5,4.1,49.3,5,1745.21,2.2,3.1,"46,514","44,774",5405155
100,2013-04-11,0.5,4.9,54.5,5.5,1745.21,2.2,3.1,"46,514","45,777",5405155
101,2013-04-12,0,3.7,42.6,6.9,1745.21,2.2,3.1,"46,514","44,999",5405155
102,2013-04-13,0,4.5,38.6,11.4,1745.21,2.2,3.1,,,5405155
103,2013-04-14,3.5,4.7,40.4,8.3,1745.21,2.2,3.1,,,5405155
104,2013-04-15,0,2,31.5,7.5,1745.21,2.2,3.1,"46,514","44,592",5405155
105,2013-04-16,0,4.4,54.5,13.2,1745.21,2.2,3.1,"46,514","44,651",5405155
106,2013-04-17,0,2.9,62.3,14.8,1745.21,2.2,3.1,"46,514","44,433",5405155
107,2013-04-18,0,4,37.4,12.3,1745.21,2.2,3.1,"46,514","44,069",5405155
108,2013-04-19,0,3.2,27,9.8,1745.21,2.2,3.1,"46,514","44,136",5405155
109,2013-04-20,9.5,2.3,70.8,6.6,1745.21,2.2,3.1,,,5405155
110,2013-04-21,0,3.3,58.8,9,1745.21,2.2,3.1,,,5405155
111,2013-04-22,0,2.5,43.8,11.4,1745.21,2.2,3.1,"46,514","44,152",5405155
112,2013-04-23,5.5,2.7,59.3,11.2,1745.21,2.2,3.1,"46,514","44,105",5405155
113,2013-04-24,0.1,3.7,67,12.3,1745.21,2.2,3.1,"46,514","43,995",5405155
114,2013-04-25,4.5,3.3,78.9,9.3,1745.21,2.2,3.1,"46,514","43,829",5405155
115,2013-04-26,0.1,3.6,55,11.7,1745.21,2.2,3.1,"46,514","43,805",5405155
116,2013-04-27,0,2.8,51.4,12.8,1745.21,2.2,3.1,,,5405155
117,2013-04-28,0,3.8,51,16,1745.21,2.2,3.1,,,5405155
118,2013-04-29,21,4.5,67.6,13.5,1745.21,2.2,3.1,"46,514","43,850",5405155
119,2013-04-30,0,3.5,48.8,13.4,1745.21,2.2,3.1,"46,514","43,843",5405155
120,2013-05-01,1,3.3,52.4,13.2,1699.44,2.2,3.1,,,5405155
121,2013-05-02,1,2.5,67.1,12.4,1699.44,2.2,3.1,"45,300","43,866",5405155
122,2013-05-03,0,3.2,64.8,12.6,1699.44,2.2,3.1,"45,300","43,514",5405155
123,2013-05-04,0,3.1,58.1,13.9,1699.44,2.2,3.1,,,5405155
124,2013-05-05,0,3.4,51.8,14.3,1699.44,2.2,3.1,,,5405155
125,2013-05-06,0,3,54,14.6,1699.44,2.2,3.1,"45,300","43,384",5405155
126,2013-05-07,0,2.7,41.4,18.7,1699.44,2.2,3.1,"45,300","43,205",5405155
127,2013-05-08,0,2.7,33.6,19.4,1699.44,2.2,3.1,"45,871","43,164",5405155
128,2013-05-09,2.5,2.1,55.3,18.1,1699.44,2.2,3.1,"46,086","43,171",5405155
129,2013-05-10,22,3.6,89.3,14,1699.44,2.2,3.1,"46,086","43,420",5405155
130,2013-05-11,0,3.5,55.5,17.9,1699.44,2.2,3.1,,,5405155
131,2013-05-12,1,4,61.3,19.1,1699.44,2.2,3.1,,,5405155
132,2013-05-13,0,3.5,45,21.6,1699.44,2.2,3.1,"46,086","43,512",5405155
133,2013-05-14,0,2.9,46.9,20.2,1699.44,2.2,3.1,"46,086","43,588",5405155
134,2013-05-15,0,3.3,57,19.4,1699.44,2.2,3.1,"46,086","43,603",5405155
135,2013-05-16,0,4.2,33.3,22,1699.44,2.2,3.1,"46,086","43,635",5405155
136,2013-05-17,0,3,36.6,20.2,1699.44,2.2,3.1,,,5405155
137,2013-05-18,14.5,2.2,62.8,17.7,1699.44,2.2,3.1,,,5405155
138,2013-05-19,19.5,3.1,80.9,16.6,1699.44,2.2,3.1,,,5405155
139,2013-05-20,0,3.2,76,14.4,1699.44,2.2,3.1,"46,086","43,721",5405155
140,2013-05-21,0,2,43.3,17.7,1699.44,2.2,3.1,"46,086","43,693",5405155
141,2013-05-22,0,2,49.4,19.7,1699.44,2.2,3.1,"46,086","43,666",5405155
142,2013-05-23,0,2.1,59.3,22.1,1699.44,2.2,3.1,"46,514","43,633",5405155
143,2013-05-24,0,2.6,58.9,21.3,1699.44,2.2,3.1,"46,514","43,595",5405155
144,2013-05-25,0,2,49.6,24.7,1699.44,2.2,3.1,,,5405155
145,2013-05-26,0,2.5,45.9,23.9,1699.44,2.2,3.1,,,5405155
146,2013-05-27,56.5,3.5,80.4,19.7,1699.44,2.2,3.1,"45,943","43,370",5405155
147,2013-05-28,11.5,2.8,89.1,18.9,1699.44,2.2,3.1,"45,943","43,313",5405155
148,2013-05-29,2.5,3,87.8,16.1,1699.44,2.2,3.1,"46,514","43,271",5405155
149,2013-05-30,0,2.7,57.9,19.2,1699.44,2.2,3.1,"46,514","43,297",5405155
150,2013-05-31,0,2.2,46.6,21.3,1699.44,2.2,3.1,"46,514","43,330",5405155
151,2013-06-01,0,2.2,44.3,21.7,1701.02,2.2,3.1,,,5405155
152,2013-06-02,0,2,48.6,23.5,1701.02,2.2,3.1,,,5405155
153,2013-06-03,0,2.9,59,21.3,1701.02,2.2,3.1,"46,514","43,295",5405155
154,2013-06-04,0.2,2,54.3,22.8,1701.02,2.2,3.1,"46,514","43,295",5405155
155,2013-06-05,0,2,51.8,24.8,1701.02,2.2,3.1,"46,514","43,320",5405155
156,2013-06-06,0,2.1,55.9,25,1701.02,2.2,3.1,,,5405155
157,2013-06-07,0,2.2,50.9,25.7,1701.02,2.2,3.1,"46,514","43,345",5405155
158,2013-06-08,0,1.9,48.5,26.4,1701.02,2.2,3.1,,,5405155
159,2013-06-09,0,2.2,38.3,27.4,1701.02,2.2,3.1,,,5405155
160,2013-06-10,0,2.3,35.5,27.5,1701.02,2.2,3.1,"46,514","43,661",5405155
161,2013-06-11,7,2.6,57.9,23.7,1701.02,2.2,3.1,"46,514","43,739",5405155
162,2013-06-12,6.5,2.2,85.4,20.5,1701.02,2.2,3.1,"46,514","43,765",5405155
163,2013-06-13,0,1.9,70.5,23,1701.02,2.2,3.1,"46,514","43,808",5405155
164,2013-06-14,0,2.3,62.3,24.6,1701.02,2.2,3.1,"46,514","43,789",5405155
165,2013-06-15,0,2.6,58.4,24.6,1701.02,2.2,3.1,,,5405155
166,2013-06-16,0,2.8,69.8,22.5,1701.02,2.2,3.1,,,5405155
167,2013-06-17,0.5,2.2,76.8,22.3,1701.02,2.2,3.1,"46,514","43,660",5405155
168,2013-06-18,12,1.9,90.1,21.7,1701.02,2.2,3.1,"46,514","43,638",5405155
169,2013-06-19,0.1,1.6,71.1,24.3,1701.02,2.2,3.1,"46,514","43,650",5405155
170,2013-06-20,0,1.8,58.5,25.8,1701.02,2.2,3.1,"46,514","43,497",5405155
171,2013-06-21,0,1.9,57.5,26.6,1701.02,2.2,3.1,"46,514","43,514",5405155
172,2013-06-22,0,2.5,63.9,25.1,1701.02,2.2,3.1,,,5405155
173,2013-06-23,0.3,3.2,69.6,22.9,1701.02,2.2,3.1,,,5405155
174,2013-06-24,0,2.3,66.6,23.5,1701.02,2.2,3.1,"46,514","43,527",5405155
175,2013-06-25,0,2.1,58.6,25.1,1701.02,2.2,3.1,"46,514","43,509",5405155
176,2013-06-26,0,2.6,59.8,24.5,1701.02,2.2,3.1,"45,800","43,497",5405155
177,2013-06-27,0,2.5,63.1,25.1,1701.02,2.2,3.1,"45,800","43,716",5405155
178,2013-06-28,1.5,2.3,61.1,25.5,1701.02,2.2,3.1,"45,800","43,791",5405155
179,2013-06-29,0,1.8,54.8,27.2,1701.02,2.2,3.1,,,5405155
180,2013-06-30,0.2,2,60.4,27.7,1701.02,2.2,3.1,,,5405155
181,2013-07-01,0,2.7,58.4,27.1,1729.69,2.2,3.1,"45,329","43,817",5405155
182,2013-07-02,51.5,4.6,82.5,24.3,1729.69,2.2,3.1,"45,329","43,883",5405155
183,2013-07-03,0,3.8,69.1,25.2,1729.69,2.2,3.1,"46,043","43,940",5405155
184,2013-07-04,32.5,3.5,84.3,24.9,1729.69,2.2,3.1,"46,086","44,061",5405155
185,2013-07-05,1,2.7,73.4,25.6,1729.69,2.2,3.1,"46,086","44,099",5405155
186,2013-07-06,0,2.7,73,25.2,1729.69,2.2,3.1,,,5405155
187,2013-07-07,3,1.8,78.8,24.9,1729.69,2.2,3.1,,,5405155
188,2013-07-08,68,3.5,88.6,24.3,1729.69,2.2,3.1,"46,086","44,171",5405155
189,2013-07-09,6.5,3.2,87.3,24.5,1729.69,2.2,3.1,"46,086","44,171",5405155
190,2013-07-10,1,3.9,82.8,25.3,1729.69,2.2,3.1,"45,514","44,190",5405155
191,2013-07-11,14,4.1,86,24.6,1729.69,2.2,3.1,"45,943","44,092",5405155
192,2013-07-12,74,4.9,88.4,23.6,1729.69,2.2,3.1,"45,943","44,096",5405155
193,2013-07-13,165,1.7,90.1,24.2,1729.69,2.2,3.1,,,5405155
194,2013-07-14,23,3.7,90.9,24.1,1729.69,2.2,3.1,,,5405155
195,2013-07-15,3.5,3.5,80.1,26.5,1729.69,2.2,3.1,"46,086","44,186",5405155
196,2013-07-16,1.5,4.5,70.4,26.9,1729.69,2.2,3.1,"46,086","44,155",5405155
197,2013-07-17,18.5,3.7,89.1,24.2,1729.69,2.2,3.1,"46,657","44,155",5405155
198,2013-07-18,26.5,1.9,85.6,25.1,1729.69,2.2,3.1,"46,657","43,956",5405155
199,2013-07-19,0,3.2,72,26.8,1729.69,2.2,3.1,"46,657","43,920",5405155
200,2013-07-20,1,4.2,72.4,27,1729.69,2.2,3.1,,,5405155
201,2013-07-21,0.5,4.8,78.8,26.8,1729.69,2.2,3.1,,,5405155
202,2013-07-22,84.5,3.1,81,26.4,1729.69,2.2,3.1,"46,657","43,901",5405155
203,2013-07-23,56.5,3.8,87.3,25.7,1729.69,2.2,3.1,"46,657","44,001",5405155
204,2013-07-24,11.5,4.6,79,24.7,1729.69,2.2,3.1,"46,657","44,101",5405155
205,2013-07-25,0,3.7,71.8,26,1729.69,2.2,3.1,"46,657","44,311",5405155
206,2013-07-26,0,2.9,70.9,26.5,1729.69,2.2,3.1,"46,657","44,253",5405155
207,2013-07-27,0.2,2.2,67.8,26.2,1729.69,2.2,3.1,,,5405155
208,2013-07-28,11,2.1,85.5,25.3,1729.69,2.2,3.1,,,5405155
209,2013-07-29,3.5,3.4,82.3,26.5,1729.69,2.2,3.1,"46,657","44,195",5405155
210,2013-07-30,9.5,2.2,73.9,26.3,1729.69,2.2,3.1,"46,657","44,240",5405155
211,2013-07-31,8.5,3.3,75.4,26.4,1729.69,2.2,3.1,"46,657","44,397",5405155
212,2013-08-01,0,1.7,67.3,28,1743.62,2.2,3.1,"46,657","44,471",5405155
213,2013-08-02,7.5,2,80.4,27.4,1743.62,2.2,3.1,"46,657","44,462",5405155
214,2013-08-03,0.1,3.7,72.3,28.9,1743.62,2.2,3.1,,,5405155
215,2013-08-04,4.5,2.4,76.4,28.3,1743.62,2.2,3.1,,,5405155
216,2013-08-05,7,3.2,78.9,27.7,1743.62,2.2,3.1,"46,657","44,431",5405155
217,2013-08-06,45,2.4,80.8,26.4,1743.62,2.2,3.1,"46,657","44,328",5405155
218,2013-08-07,0,2.3,73.8,28.7,1743.62,2.2,3.1,"46,086","44,091",5405155
219,2013-08-08,0,3.7,73.5,29.3,1743.62,2.2,3.1,"46,086","44,096",5405155
220,2013-08-09,0,4.1,79.9,29.2,1743.62,2.2,3.1,"46,086","44,183",5405155
221,2013-08-10,2,2.4,82.4,28,1743.62,2.2,3.1,,,5405155
222,2013-08-11,0,2.1,71.8,28.7,1743.62,2.2,3.1,,,5405155
223,2013-08-12,0,2.8,69.8,29.3,1743.62,2.2,3.1,"46,086","44,199",5405155
224,2013-08-13,0,2.9,65.6,29,1743.62,2.2,3.1,"46,086","44,390",5405155
225,2013-08-14,0,2.5,67.1,28.6,1743.62,2.2,3.1,"46,657","44,446",5405155
226,2013-08-15,0,3.1,71.5,28.7,1743.62,2.2,3.1,,,5405155
227,2013-08-16,4.5,3.7,71.8,28.7,1743.62,2.2,3.1,"46,657","44,475",5405155
228,2013-08-17,0,4.8,69.6,28.7,1743.62,2.2,3.1,,,5405155
229,2013-08-18,13,4.1,72.8,28.3,1743.62,2.2,3.1,,,5405155
230,2013-08-19,6,2.6,68.9,28.2,1743.62,2.2,3.1,"46,657","44,475",5405155
231,2013-08-20,0,1.7,62,27.4,1743.62,2.2,3.1,"46,657","44,503",5405155
232,2013-08-21,0,2.4,54.9,28.8,1743.62,2.2,3.1,"46,657","44,541",5405155
233,2013-08-22,0,2.3,58.6,29.3,1743.62,2.2,3.1,"46,657","44,468",5405155
234,2013-08-23,35,2.4,78.9,25.7,1743.62,2.2,3.1,"46,657","44,351",5405155
235,2013-08-24,0,1.8,60.4,26.6,1743.62,2.2,3.1,,,5405155
236,2013-08-25,0,1.6,52.3,27.1,1743.62,2.2,3.1,,,5405155
237,2013-08-26,0,2.4,52.3,27,1743.62,2.2,3.1,"46,657","44,297",5405155
238,2013-08-27,0,2.6,61.6,25.6,1743.62,2.2,3.1,"46,657","44,287",5405155
239,2013-08-28,0,2.7,59.4,26.4,1743.62,2.2,3.1,"45,943","44,373",5405155
240,2013-08-29,21.5,4.2,79.1,25.5,1743.62,2.2,3.1,"45,943","44,501",5405155
241,2013-08-30,0,3.3,69.6,25.1,1743.62,2.2,3.1,"45,943","44,579",5405155
242,2013-08-31,2.5,2.1,65.8,24,1743.62,2.2,3.1,,,5405155
243,2013-09-01,0,2,54.6,23.5,1734.29,2.2,3.1,,,5405155
244,2013-09-02,0,2.1,49.9,22.4,1734.29,2.2,3.1,"45,943","44,642",5405155
245,2013-09-03,0,2,43.5,21.7,1734.29,2.2,3.1,"45,943","44,743",5405155
246,2013-09-04,0,2.2,46.5,22,1734.29,2.2,3.1,"46,657","44,927",5405155
247,2013-09-05,0,2.7,52.9,21.2,1734.29,2.2,3.1,"46,657","44,858",5405155
248,2013-09-06,0,2.3,59.6,20.8,1734.29,2.2,3.1,"46,657","44,798",5405155
249,2013-09-07,0,2.1,61.8,21.9,1734.29,2.2,3.1,,,5405155
250,2013-09-08,0,1.7,63.4,22.9,1734.29,2.2,3.1,,,5405155
251,2013-09-09,0,1.8,67,23,1734.29,2.2,3.1,"46,657","44,717",5405155
252,2013-09-10,11.5,1.7,76.3,22,1734.29,2.2,3.1,"46,657","44,632",5405155
253,2013-09-11,36.5,2.3,90.6,20.1,1734.29,2.2,3.1,"45,943","44,556",5405155
254,2013-09-12,0.5,1.6,80.4,23,1734.29,2.2,3.1,"45,943","44,555",5405155
255,2013-09-13,50,2.4,87.5,22.9,1734.29,2.2,3.1,"45,943","44,613",5405155
256,2013-09-14,11.5,1.9,81.1,23.1,1734.29,2.2,3.1,,,5405155
257,2013-09-15,0,2,59.5,23.4,1734.29,2.2,3.1,,,5405155
258,2013-09-16,0,2.1,49.3,20.9,1734.29,2.2,3.1,"45,943","44,750",5405155
259,2013-09-17,0,1.5,48.4,22.6,1734.29,2.2,3.1,"45,943","44,904",5405155
260,2013-09-18,0,1.6,54,24.4,1734.29,2.2,3.1,,,5405155
261,2013-09-19,0,2.7,56,24.7,1734.29,2.2,3.1,,,5405155
262,2013-09-20,0,1.9,71.5,23.4,1734.29,2.2,3.1,,,5405155
263,2013-09-21,0,1.7,66.9,23.8,1734.29,2.2,3.1,,,5405155
264,2013-09-22,0,4.2,54.9,23.1,1734.29,2.2,3.1,,,5405155
265,2013-09-23,0,2.5,55.6,23.8,1734.29,2.2,3.1,"45,943","45,151",5405155
266,2013-09-24,4.5,2.9,81.8,22,1734.29,2.2,3.1,"45,943","45,148",5405155
267,2013-09-25,0,3.4,57.3,19.5,1734.29,2.2,3.1,"45,943","45,126",5405155
268,2013-09-26,0,2.6,36.9,17.3,1734.29,2.2,3.1,"45,943","45,086",5405155
269,2013-09-27,0,1.8,50.9,17.9,1734.29,2.2,3.1,"45,943","45,086",5405155
270,2013-09-28,4,2.2,70.6,17.4,1734.29,2.2,3.1,,,5405155
271,2013-09-29,19,2.7,86.1,17.2,1734.29,2.2,3.1,,,5405155
272,2013-09-30,1,2.5,71.8,20.7,1734.29,2.2,3.1,"45,943","45,074",5405155
273,2013-10-01,0,2.3,66.8,21.6,1708.68,2.2,3.1,"46,244","44,986",5405155
274,2013-10-02,0,3.2,58.6,19.4,1708.68,2.2,3.1,"46,911","44,923",5405155
275,2013-10-03,0,2.4,49.1,16.3,1708.68,2.2,3.1,,,5405155
276,2013-10-04,0,1.7,54.6,17.4,1708.68,2.2,3.1,"46,911","44,851",5405155
277,2013-10-05,0,1.9,48,20,1708.68,2.2,3.1,,,5405155
278,2013-10-06,0,4,53.5,20.8,1708.68,2.2,3.1,,,5405155
279,2013-10-07,0,2.5,65.9,22.8,1708.68,2.2,3.1,"46,833","44,752",5405155
280,2013-10-08,3,2.3,83.4,20,1708.68,2.2,3.1,"46,833","44,723",5405155
281,2013-10-09,0,1.9,63.9,20.5,1708.68,2.2,3.1,,,5405155
282,2013-10-10,0,2.2,71,21.1,1708.68,2.2,3.1,"46,833","44,848",5405155
283,2013-10-11,6.5,5,57.5,18.1,1708.68,2.2,3.1,"46,878","44,961",5405155
284,2013-10-12,0,2.7,53.8,16.4,1708.68,2.2,3.1,,,5405155
285,2013-10-13,0,1.5,62,17.3,1708.68,2.2,3.1,,,5405155
286,2013-10-14,0,2.4,63.6,18.3,1708.68,2.2,3.1,"46,833","45,039",5405155
287,2013-10-15,3.5,2.9,79.4,12,1708.68,2.2,3.1,"46,300","45,122",5405155
288,2013-10-16,0,1.8,53.1,11.2,1708.68,2.2,3.1,"45,950","45,147",5405155
289,2013-10-17,0,1.8,55.5,12.4,1708.68,2.2,3.1,"45,664","45,195",5405155
290,2013-10-18,0,1.8,54.8,13.6,1708.68,2.2,3.1,"45,664","45,434",5405155
291,2013-10-19,0,2.2,59.1,14.6,1708.68,2.2,3.1,,,5405155
292,2013-10-20,0,2.3,60.1,16.7,1708.68,2.2,3.1,,,5405155
293,2013-10-21,0,2.8,50.3,16.2,1708.68,2.2,3.1,"45,636","45,599",5405155
294,2013-10-22,0,3.8,46.1,15.9,1708.68,2.2,3.1,"45,636","45,715",5405155
295,2013-10-23,0,2.9,49.1,16.2,1708.68,2.2,3.1,"45,636","45,733",5405155
296,2013-10-24,0,3.2,50.8,13.1,1708.68,2.2,3.1,"46,400","45,704",5405155
297,2013-10-25,0,3.8,41.9,9.3,1708.68,2.2,3.1,"46,400","45,600",5405155
